id,phrase,translation
5409,真感謝你幫忙。,真的很謝謝你幫忙。
5410,這是啥物意思？,這是什麼意思？
5411,你是欲去佗位？,你要去哪裡？
5412,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5413,你有看著彼齣戲無？,你有看那齣戲嗎？
5414,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5415,今仔日心情真好。,今天心情很好。
5416,你食飽未？,你吃飽了嗎？
5417,我陪你去醫院。,我陪你去醫院。
5418,攏總攏是你啦！,全都是你的錯啦！
5419,我嘛攏有準備啦。,我也都準備好了啦。
5420,歡迎你來阮厝。,歡迎你來我家。
5421,我會再考慮看看。,我會再想一想。
5422,彼條路真難行。,那條路真的不好走。
5423,講慢一點，我會曉。,說慢一點，我會懂。
5424,你家住佇哪位？,你家住哪裡？
5425,你人真好。,你人真的很好。
5426,無關係，慢慢講。,沒關係，慢慢說。
5427,食飽就好眠啦。,吃飽就好睡啦。
5428,無關係，慢慢講。,沒關係，慢慢說。
5429,你有咧做啥代誌？,你在做什麼事？
5430,彼條路真難行。,那條路真的不好走。
5431,彼件事已經過矣。,那件事已經過去了。
5432,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5433,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5434,毋免客氣啦。,不用客氣啦。
5435,真歡喜見到你。,很高興見到你。
5436,來，咱來切磋一下。,來，我們來交流一下。
5437,你人真好。,你人真的很好。
5438,我攏有聽清楚啦。,我都有聽清楚啦。
5439,來，恁嘛坐啦。,來，你也坐吧。
5440,咱來加油一下。,我們來加油一下吧。
5441,毋通做彼款代誌。,不要做那種事。
5442,我嘛有同款想法。,我也有一樣的想法。
5443,有啥需要攏會曉。,有什麼需要我都知道。
5444,你有咧做啥代誌？,你在做什麼事？
5445,我嘛攏有準備好矣。,我也都準備好了。
5446,你攏好無？,你一切都還好嗎？
5447,恁家內攏好無？,你家裡都好嗎？
5448,歡迎你來阮厝。,歡迎你來我家。
5449,你有咧做啥代誌？,你在做什麼事？
5450,彼條路真難行。,那條路真的不好走。
5451,恁爸有在厝無？,你爸在家嗎？
5452,這攤我請就好。,這頓我請客就好。
5453,毋免客氣啦。,不用客氣啦。
5454,講慢一點，我會曉。,說慢一點，我會懂。
5455,請你再講一遍。,請你再說一遍。
5456,伊講話真有趣。,他說話真有趣。
5457,真久無見了。,好久不見了。
5458,恁爸有在厝無？,你爸在家嗎？
5459,這馬是欲按怎？,現在該怎麼辦？
5460,咱欲去行街無？,我們要去逛街嗎？
5461,下雨天攏無人出門。,下雨天大家都不出門。
5462,來，恁嘛坐啦。,來，你也坐吧。
5463,我感覺真親切。,我覺得很親切。
5464,攏總攏是你啦！,全都是你的錯啦！
5465,這攤攏算我的。,這頓我來付錢。
5466,我攏照顧好矣。,我都照顧好了。
5467,恁爸有在厝無？,你爸在家嗎？
5468,這馬欲開始矣。,現在要開始了。
5469,恁細漢真乖喔。,你小孩真乖喔。
5470,今仔日心情真好。,今天心情很好。
5471,我感覺真親切。,我覺得很親切。
5472,免傷心，會過去。,別難過，會過去的。
5473,這是我的心意。,這是我的一點心意。
5474,咱欲去行街無？,我們要去逛街嗎？
5475,攏好攏好，毋免驚。,都好都好，不用怕。
5476,我嘛攏有準備好矣。,我也都準備好了。
5477,有啥需要攏會曉。,有什麼需要我都知道。
5478,我嘛有相款的經驗。,我也有類似的經驗。
5479,你欲佮我作伴去無？,你要跟我一起去嗎？
5480,這是我的心意。,這是我的一點心意。
5481,阮是老朋友矣。,我們是老朋友了。
5482,你家住佇哪位？,你家住哪裡？
5483,我嘛有相款的經驗。,我也有類似的經驗。
5484,你攏好無？,你一切都還好嗎？
5485,真感謝你幫忙。,真的很謝謝你幫忙。
5486,做事要有耐心。,做事要有耐心。
5487,真歡喜見到你。,很高興見到你。
5488,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
5489,這攤攏算我的。,這頓我來付錢。
5490,做事要有耐心。,做事要有耐心。
5491,恁家內攏好無？,你家裡都好嗎？
5492,你講得真有影。,你講得真的有道理。
5493,毋免客氣啦。,不用客氣啦。
5494,今仔日有空無？,你今天有空嗎？
5495,你講的是對的。,你說的是對的。
5496,無關係，慢慢講。,沒關係，慢慢說。
5497,恁家內攏好無？,你家裡都好嗎？
5498,我嘛攏有準備啦。,我也都準備好了啦。
5499,我攏有聽清楚啦。,我都有聽清楚啦。
5500,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5501,攏是天註定的。,都是命中註定的。
5502,這攤攏算我的。,這頓我來付錢。
5503,我攏聽有啦。,我都有聽懂啦。
5504,這陣子攏做啥？,最近都在做什麼？
5505,看你笑嘻嘻，真好。,看你笑得那麼開心，真好。
5506,伊講話真有趣。,他說話真有趣。
5507,攏總攏是你啦！,全都是你的錯啦！
5508,那馬幾點矣？,現在幾點了？
5509,免驚，有我佇咧。,別怕，有我在。
5510,這馬欲開始矣。,現在要開始了。
5511,恁家內攏好無？,你家裡都好嗎？
5512,毋通做彼款代誌。,不要做那種事。
5513,彼件事已經過矣。,那件事已經過去了。
5514,我幫你問問看。,我幫你問看看。
5515,這陣子攏做啥？,最近都在做什麼？
5516,攏是天註定的。,都是命中註定的。
5517,免傷心，會過去。,別難過，會過去的。
5518,伊講話真有道理。,他講話真有道理。
5519,下次我請你。,下次我請你吃飯。
5520,你好啊，最近好無？,你好啊，最近還好嗎？
5521,食飽就好眠啦。,吃飽就好睡啦。
5522,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5523,你講慢一點好無？,你可以講慢一點嗎？
5524,有咩代誌攏好講。,有什麼事都可以說。
5525,講慢一點，我會曉。,說慢一點，我會懂。
5526,我嘛有同款想法。,我也有一樣的想法。
5527,你講慢一點好無？,你可以講慢一點嗎？
5528,咱欲去行街無？,我們要去逛街嗎？
5529,今仔日有空無？,你今天有空嗎？
5530,攏好攏好，毋免驚。,都好都好，不用怕。
5531,你有看著彼齣戲無？,你有看那齣戲嗎？
5532,這件代誌無簡單。,這件事不簡單。
5533,我嘛攏有準備好矣。,我也都準備好了。
5534,真歡喜見到你。,很高興見到你。
5535,你家住佇哪位？,你家住哪裡？
5536,真歡喜見到你。,很高興見到你。
5537,好久無見，想你了。,好久沒見到你，想你了。
5538,這攤攏算我的。,這頓我來付錢。
5539,你人真好。,你人真的很好。
5540,彼件衫真合你穿。,那件衣服很適合你穿。
5541,你是對咧講啥？,你是在說什麼？
5542,攏是天註定的。,都是命中註定的。
5543,來，恁嘛坐啦。,來，你也坐吧。
5544,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
5545,這件代誌無簡單。,這件事不簡單。
5546,攏是天註定的。,都是命中註定的。
5547,我嘛有相款的經驗。,我也有類似的經驗。
5548,請你再講一遍。,請你再說一遍。
5549,你有咧做啥代誌？,你在做什麼事？
5550,今仔日天氣真好。,今天天氣真好。
5551,我嘛攏有準備啦。,我也都準備好了啦。
5552,我嘛攏有準備啦。,我也都準備好了啦。
5553,恁爸有在厝無？,你爸在家嗎？
5554,咱明仔載再聯絡。,我們明天再聯絡吧。
5555,彼條路真難行。,那條路真的不好走。
5556,真歡喜見到你。,很高興見到你。
5557,今仔日心情真好。,今天心情很好。
5558,咱來討論一下。,我們來討論一下。
5559,咱來加油一下。,我們來加油一下吧。
5560,我感覺真親切。,我覺得很親切。
5561,毋通做彼款代誌。,不要做那種事。
5562,今仔日天氣真好。,今天天氣真好。
5563,伊講話真有道理。,他講話真有道理。
5564,恁細漢真乖喔。,你小孩真乖喔。
5565,食飽就好眠啦。,吃飽就好睡啦。
5566,恁爸有在厝無？,你爸在家嗎？
5567,你有咧做啥代誌？,你在做什麼事？
5568,下次我請你。,下次我請你吃飯。
5569,我嘛攏有準備好矣。,我也都準備好了。
5570,毋免客氣啦。,不用客氣啦。
5571,食飽就好眠啦。,吃飽就好睡啦。
5572,恁老母身體好無？,你媽媽身體還好嗎？
5573,你食飽未？,你吃飽了嗎？
5574,彼件事已經過矣。,那件事已經過去了。
5575,彼條路真難行。,那條路真的不好走。
5576,無關係，慢慢講。,沒關係，慢慢說。
5577,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
5578,慢慢來，無關係。,慢慢來，沒關係。
5579,我攏聽有啦。,我都有聽懂啦。
5580,我感覺真親切。,我覺得很親切。
5581,你講的是對的。,你說的是對的。
5582,今仔日天氣真好。,今天天氣真好。
5583,我攏聽有啦。,我都有聽懂啦。
5584,你食飽未？,你吃飽了嗎？
5585,我攏照顧好矣。,我都照顧好了。
5586,毋免客氣啦。,不用客氣啦。
5587,毋通做彼款代誌。,不要做那種事。
5588,我欲先轉去了。,我要先回去了。
5589,咱來加油一下。,我們來加油一下吧。
5590,我感覺真親切。,我覺得很親切。
5591,毋通緊張啦。,不要緊張啦。
5592,攏好攏好，毋免驚。,都好都好，不用怕。
5593,好久無見，想你了。,好久沒見到你，想你了。
5594,咱明仔載再聯絡。,我們明天再聯絡吧。
5595,你有咧做啥代誌？,你在做什麼事？
5596,你有咧做啥代誌？,你在做什麼事？
5597,你有閒來坐一下。,你有空來坐坐。
5598,那馬幾點矣？,現在幾點了？
5599,今仔日天氣真好。,今天天氣真好。
5600,攏是天註定的。,都是命中註定的。
5601,攏好攏好，毋免驚。,都好都好，不用怕。
5602,真歡喜見到你。,很高興見到你。
5603,我嘛攏有準備啦。,我也都準備好了啦。
5604,今仔日有空無？,你今天有空嗎？
5605,你欲佮我作伴去無？,你要跟我一起去嗎？
5606,伊攏照顧咱全家。,他照顧我們全家。
5607,你講慢一點好無？,你可以講慢一點嗎？
5608,來，咱來切磋一下。,來，我們來交流一下。
5609,你有咧做啥代誌？,你在做什麼事？
5610,攏是天註定的。,都是命中註定的。
5611,我幫你問問看。,我幫你問看看。
5612,這件代誌無簡單。,這件事不簡單。
5613,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5614,講慢一點，我會曉。,說慢一點，我會懂。
5615,彼條路真難行。,那條路真的不好走。
5616,真久無見了。,好久不見了。
5617,你食飽未？,你吃飽了嗎？
5618,食飽就好眠啦。,吃飽就好睡啦。
5619,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5620,你有咧做啥代誌？,你在做什麼事？
5621,下次我請你。,下次我請你吃飯。
5622,這件代誌無簡單。,這件事不簡單。
5623,伊講話真有道理。,他講話真有道理。
5624,下雨天攏無人出門。,下雨天大家都不出門。
5625,請你再講一遍。,請你再說一遍。
5626,你人真好。,你人真的很好。
5627,下次我請你。,下次我請你吃飯。
5628,有代誌就直直講。,有事就直說吧。
5629,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5630,我攏照顧好矣。,我都照顧好了。
5631,伊講話真有道理。,他講話真有道理。
5632,這攤我請就好。,這頓我請客就好。
5633,這馬是欲按怎？,現在該怎麼辦？
5634,恁老母身體好無？,你媽媽身體還好嗎？
5635,我幫你問問看。,我幫你問看看。
5636,好久無見，想你了。,好久沒見到你，想你了。
5637,咱欲去行街無？,我們要去逛街嗎？
5638,慢慢來，無關係。,慢慢來，沒關係。
5639,你講慢一點好無？,你可以講慢一點嗎？
5640,這是啥物意思？,這是什麼意思？
5641,我攏有聽清楚啦。,我都有聽清楚啦。
5642,請你再講一遍。,請你再說一遍。
5643,這是啥物意思？,這是什麼意思？
5644,這是我的心意。,這是我的一點心意。
5645,我嘛有同款想法。,我也有一樣的想法。
5646,今仔日心情真好。,今天心情很好。
5647,咱來討論一下。,我們來討論一下。
5648,今仔日心情真好。,今天心情很好。
5649,我陪你走一段。,我陪你走一段路。
5650,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5651,我陪你去醫院。,我陪你去醫院。
5652,咱欲去行街無？,我們要去逛街嗎？
5653,這攤攏算我的。,這頓我來付錢。
5654,這是我的心意。,這是我的一點心意。
5655,來，恁嘛坐啦。,來，你也坐吧。
5656,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5657,你講得真有影。,你講得真的有道理。
5658,我陪你走一段。,我陪你走一段路。
5659,歡迎你來阮厝。,歡迎你來我家。
5660,我欲先轉去了。,我要先回去了。
5661,你講得真有影。,你講得真的有道理。
5662,好久無見，想你了。,好久沒見到你，想你了。
5663,有代誌就直直講。,有事就直說吧。
5664,彼條路真難行。,那條路真的不好走。
5665,我欲先轉去了。,我要先回去了。
5666,伊講話真有趣。,他說話真有趣。
5667,你有看著彼齣戲無？,你有看那齣戲嗎？
5668,講話攏真有禮貌。,講話都很有禮貌。
5669,我會再考慮看看。,我會再想一想。
5670,好久無見，想你了。,好久沒見到你，想你了。
5671,好久無見，想你了。,好久沒見到你，想你了。
5672,你講得真有影。,你講得真的有道理。
5673,我嘛有相款的經驗。,我也有類似的經驗。
5674,這是好機會。,這是一個好機會。
5675,這馬欲開始矣。,現在要開始了。
