id,phrase,translation
5353,這是我的心意。,這是我的一點心意。
5354,那馬幾點矣？,現在幾點了？
5355,咱來加油一下。,我們來加油一下吧。
5356,咱欲去行街無？,我們要去逛街嗎？
5357,做事要有耐心。,做事要有耐心。
5358,這馬是欲按怎？,現在該怎麼辦？
5359,毋免客氣啦。,不用客氣啦。
5360,講慢一點，我會曉。,說慢一點，我會懂。
5361,這是好機會。,這是一個好機會。
5362,下次我請你。,下次我請你吃飯。
5363,我會再考慮看看。,我會再想一想。
5364,我嘛攏有準備啦。,我也都準備好了啦。
5365,有代誌就直直講。,有事就直說吧。
5366,下擺再約出來食飯。,下次再約出來吃飯。
5367,彼件事已經過矣。,那件事已經過去了。
5368,伊無閒啦，免叫伊。,他沒空啦，不用叫他。
5369,咱欲去行街無？,我們要去逛街嗎？
5370,你人真好。,你人真的很好。
5371,毋通緊張啦。,不要緊張啦。
5372,好久無見，想你了。,好久沒見到你，想你了。
5373,今仔日心情真好。,今天心情很好。
5374,有代誌就直直講。,有事就直說吧。
5375,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5376,我陪你去醫院。,我陪你去醫院。
5377,下次我請你。,下次我請你吃飯。
5378,下擺再約出來食飯。,下次再約出來吃飯。
5379,我攏照顧好矣。,我都照顧好了。
5380,恁細漢真乖喔。,你小孩真乖喔。
5381,有代誌就直直講。,有事就直說吧。
5382,你攏好無？,你一切都還好嗎？
5383,這攤攏算我的。,這頓我來付錢。
5384,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
5385,我欲先轉去了。,我要先回去了。
5386,我攏照顧好矣。,我都照顧好了。
5387,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
5388,你有閒來坐一下。,你有空來坐坐。
5389,有代誌就直直講。,有事就直說吧。
5390,你講慢一點好無？,你可以講慢一點嗎？
5391,我嘛攏有準備好矣。,我也都準備好了。
5392,來，恁嘛坐啦。,來，你也坐吧。
5393,你有看著彼齣戲無？,你有看那齣戲嗎？
5394,攏好攏好，毋免驚。,都好都好，不用怕。
5395,我嘛有同款想法。,我也有一樣的想法。
5396,真歡喜見到你。,很高興見到你。
5397,做事要有耐心。,做事要有耐心。
5398,伊看起來真熟似。,他看起來很面熟。
5399,真感謝你幫忙。,真的很謝謝你幫忙。
5400,這是好機會。,這是一個好機會。
5401,我嘛有相款的經驗。,我也有類似的經驗。
5402,下擺再約出來食飯。,下次再約出來吃飯。
5403,這攤我請就好。,這頓我請客就好。
5404,講話攏真有禮貌。,講話都很有禮貌。
5405,做事要有耐心。,做事要有耐心。
5406,你欲食啥菜色？,你想吃什麼菜？
5407,下次我請你。,下次我請你吃飯。
5408,我會再考慮看看。,我會再想一想。
5409,那馬幾點矣？,現在幾點了？
5410,這馬是欲按怎？,現在該怎麼辦？
5411,真久無見了。,好久不見了。
5412,你佇做咩代誌？,你在忙什麼？
5413,攏是天註定的。,都是命中註定的。
5414,你講慢一點好無？,你可以講慢一點嗎？
5415,這杯咖啡真香。,這杯咖啡真香。
5416,這是你愛的物件無？,這是你喜歡的東西嗎？
5417,有咩代誌攏好講。,有什麼事都可以說。
5418,好久無見，想你了。,好久沒見到你，想你了。
5419,伊講話真有道理。,他講話真有道理。
5420,你感覺如何？,你感覺怎麼樣？
5421,歡迎你來阮厝。,歡迎你來我家。
5422,我攏有聽清楚啦。,我都有聽清楚啦。
5423,咱來加油一下。,我們來加油一下吧。
5424,這是我的心意。,這是我的一點心意。
5425,毋免客氣啦。,不用客氣啦。
5426,你是對咧講啥？,你是在說什麼？
5427,下雨天攏無人出門。,下雨天大家都不出門。
5428,咱來食甜點好無？,我們來吃點甜點好嗎？
5429,真歡喜見到你。,很高興見到你。
5430,今仔日心情真好。,今天心情很好。
5431,來，咱來切磋一下。,來，我們來交流一下。
5432,我攏有聽清楚啦。,我都有聽清楚啦。
5433,那馬幾點矣？,現在幾點了？
5434,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5435,無關係，慢慢講。,沒關係，慢慢說。
5436,我嘛有相款的經驗。,我也有類似的經驗。
5437,我攏聽有啦。,我都有聽懂啦。
5438,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5439,講話攏真有禮貌。,講話都很有禮貌。
5440,你是對咧講啥？,你是在說什麼？
5441,請你再講一遍。,請你再說一遍。
5442,我嘛有相款的經驗。,我也有類似的經驗。
5443,這是好機會。,這是一個好機會。
5444,你攏好無？,你一切都還好嗎？
5445,這件代誌交予我。,這件事交給我。
5446,做事要有耐心。,做事要有耐心。
5447,你感覺如何？,你感覺怎麼樣？
5448,來，咱來切磋一下。,來，我們來交流一下。
5449,來，恁嘛坐啦。,來，你也坐吧。
5450,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5451,伊講話真有道理。,他講話真有道理。
5452,恁爸有在厝無？,你爸在家嗎？
5453,無關係，慢慢講。,沒關係，慢慢說。
5454,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
5455,你講慢一點好無？,你可以講慢一點嗎？
5456,你是對咧講啥？,你是在說什麼？
5457,你有咧做啥代誌？,你在做什麼事？
5458,食飽就好眠啦。,吃飽就好睡啦。
5459,我攏照顧好矣。,我都照顧好了。
5460,這杯咖啡真香。,這杯咖啡真香。
5461,真感謝你幫忙。,真的很謝謝你幫忙。
5462,你家住佇哪位？,你家住哪裡？
5463,你是欲去佗位？,你要去哪裡？
5464,有咩代誌攏好講。,有什麼事都可以說。
5465,這陣子攏做啥？,最近都在做什麼？
5466,咱來加油一下。,我們來加油一下吧。
5467,我嘛攏有準備好矣。,我也都準備好了。
5468,咱來食甜點好無？,我們來吃點甜點好嗎？
5469,我攏有聽清楚啦。,我都有聽清楚啦。
5470,這是好機會。,這是一個好機會。
5471,我陪你去醫院。,我陪你去醫院。
5472,我嘛攏有準備好矣。,我也都準備好了。
5473,下擺再約出來食飯。,下次再約出來吃飯。
5474,我欲先轉去了。,我要先回去了。
5475,這杯咖啡真香。,這杯咖啡真香。
5476,你佇做咩代誌？,你在忙什麼？
5477,伊講話真有道理。,他講話真有道理。
5478,我欲去市場買菜。,我要去市場買菜。
5479,我攏照顧好矣。,我都照顧好了。
5480,恁老母身體好無？,你媽媽身體還好嗎？
5481,這是啥物意思？,這是什麼意思？
5482,今仔日有空無？,你今天有空嗎？
5483,這是我的心意。,這是我的一點心意。
5484,這件代誌無簡單。,這件事不簡單。
5485,我嘛有相款的經驗。,我也有類似的經驗。
5486,真久無見了。,好久不見了。
5487,咱來討論一下。,我們來討論一下。
5488,伊講話真有道理。,他講話真有道理。
5489,恁細漢真乖喔。,你小孩真乖喔。
5490,我會再考慮看看。,我會再想一想。
5491,看你笑嘻嘻，真好。,看你笑得那麼開心，真好。
5492,做事要有耐心。,做事要有耐心。
5493,食飽就好眠啦。,吃飽就好睡啦。
5494,免驚，有我佇咧。,別怕，有我在。
5495,彼件事已經過矣。,那件事已經過去了。
5496,免傷心，會過去。,別難過，會過去的。
5497,講慢一點，我會曉。,說慢一點，我會懂。
5498,看情形再講啦。,看情況再說啦。
5499,下擺再約出來食飯。,下次再約出來吃飯。
5500,我會再考慮看看。,我會再想一想。
5501,伊講話真有趣。,他說話真有趣。
5502,我感覺真親切。,我覺得很親切。
5503,你攏好無？,你一切都還好嗎？
5504,我攏聽有啦。,我都有聽懂啦。
5505,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5506,你家住佇哪位？,你家住哪裡？
5507,你好啊，最近好無？,你好啊，最近還好嗎？
5508,我欲去市場買菜。,我要去市場買菜。
5509,講話攏真有禮貌。,講話都很有禮貌。
5510,毋通做彼款代誌。,不要做那種事。
5511,咱來佇這裡坐一下。,我們在這邊坐一下吧。
5512,講話攏真有禮貌。,講話都很有禮貌。
5513,這是好機會。,這是一個好機會。
5514,真感謝你幫忙。,真的很謝謝你幫忙。
5515,你講得真有影。,你講得真的有道理。
5516,你講慢一點好無？,你可以講慢一點嗎？
5517,今仔日有空無？,你今天有空嗎？
5518,好啊，咱就這馬出門。,好啊，我們現在就出門吧。
5519,你好啊，最近好無？,你好啊，最近還好嗎？
5520,這是你愛的物件無？,這是你喜歡的東西嗎？
5521,這陣子攏做啥？,最近都在做什麼？
5522,這件代誌交予我。,這件事交給我。
5523,講話攏真有禮貌。,講話都很有禮貌。
5524,你講得真有影。,你講得真的有道理。
5525,你講的是對的。,你說的是對的。
5526,你攏好無？,你一切都還好嗎？
5527,我欲先轉去了。,我要先回去了。
5528,你有看著彼齣戲無？,你有看那齣戲嗎？
5529,恁老母身體好無？,你媽媽身體還好嗎？
5530,你講慢一點好無？,你可以講慢一點嗎？
5531,我攏照顧好矣。,我都照顧好了。
5532,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
5533,你咧想咩代誌？,你在想什麼事情？
5534,伊攏照顧咱全家。,他照顧我們全家。
5535,我攏照顧好矣。,我都照顧好了。
5536,講慢一點，我會曉。,說慢一點，我會懂。
5537,請你再講一遍。,請你再說一遍。
5538,有咩代誌攏好講。,有什麼事都可以說。
5539,這馬是欲按怎？,現在該怎麼辦？
5540,我嘛有同款想法。,我也有一樣的想法。
5541,食飽就好眠啦。,吃飽就好睡啦。
5542,你講得真有影。,你講得真的有道理。
5543,這是我的心意。,這是我的一點心意。
5544,你有看著彼齣戲無？,你有看那齣戲嗎？
5545,咱來加油一下。,我們來加油一下吧。
5546,請你再講一遍。,請你再說一遍。
5547,這攤攏算我的。,這頓我來付錢。
5548,伊講話真有道理。,他講話真有道理。
5549,你人真好。,你人真的很好。
5550,這件代誌無簡單。,這件事不簡單。
5551,今仔日心情真好。,今天心情很好。
5552,好久無見，想你了。,好久沒見到你，想你了。
5553,好久無見，想你了。,好久沒見到你，想你了。
5554,咱欲去行街無？,我們要去逛街嗎？
5555,下次我請你。,下次我請你吃飯。
5556,我嘛攏有準備好矣。,我也都準備好了。
5557,歡迎你來阮厝。,歡迎你來我家。
5558,這是啥物意思？,這是什麼意思？
5559,你攏好無？,你一切都還好嗎？
5560,咱來加油一下。,我們來加油一下吧。
5561,毋通做彼款代誌。,不要做那種事。
5562,我陪你走一段。,我陪你走一段路。
5563,恁家內攏好無？,你家裡都好嗎？
5564,免客氣啦，攏自己人。,不用客氣啦，大家自己人。
5565,感謝你啦，真欽欽你。,謝謝你，真的很感激你。
5566,有咩代誌攏好講。,有什麼事都可以說。
5567,真歡喜見到你。,很高興見到你。
5568,恁家內攏好無？,你家裡都好嗎？
5569,咱欲去行街無？,我們要去逛街嗎？
5570,做事要有耐心。,做事要有耐心。
5571,無關係，慢慢講。,沒關係，慢慢說。
5572,有啥需要攏會曉。,有什麼需要我都知道。
5573,看你笑嘻嘻，真好。,看你笑得那麼開心，真好。
5574,我嘛有同款想法。,我也有一樣的想法。
5575,看情形再講啦。,看情況再說啦。
5576,今仔日心情真好。,今天心情很好。
5577,攏總攏是你啦！,全都是你的錯啦！
5578,毋通做彼款代誌。,不要做那種事。
5579,你食飽未？,你吃飽了嗎？
5580,你是對咧講啥？,你是在說什麼？
5581,我陪你走一段。,我陪你走一段路。
5582,真久無見了。,好久不見了。
5583,毋通做彼款代誌。,不要做那種事。
5584,你有看著彼齣戲無？,你有看那齣戲嗎？
5585,這陣子攏做啥？,最近都在做什麼？
5586,請你再講一遍。,請你再說一遍。
5587,我陪你去醫院。,我陪你去醫院。
5588,咱欲去行街無？,我們要去逛街嗎？
5589,咱欲去行街無？,我們要去逛街嗎？
5590,慢慢來，無關係。,慢慢來，沒關係。
5591,恁老母身體好無？,你媽媽身體還好嗎？
5592,今仔日有空無？,你今天有空嗎？
5593,我攏聽有啦。,我都有聽懂啦。
5594,真感謝你幫忙。,真的很謝謝你幫忙。
5595,你講的是對的。,你說的是對的。
5596,我感覺真親切。,我覺得很親切。
5597,恁爸有在厝無？,你爸在家嗎？
5598,今仔日有空無？,你今天有空嗎？
5599,我攏照顧好矣。,我都照顧好了。
5600,阮是老朋友矣。,我們是老朋友了。
5601,下次我請你。,下次我請你吃飯。
5602,阮是老朋友矣。,我們是老朋友了。
5603,這是我的心意。,這是我的一點心意。
5604,伊講話真有趣。,他說話真有趣。
5605,我會再考慮看看。,我會再想一想。
5606,這是我的心意。,這是我的一點心意。
5607,我嘛攏有準備好矣。,我也都準備好了。
5608,請你再講一遍。,請你再說一遍。
5609,恁老母身體好無？,你媽媽身體還好嗎？
5610,我攏聽有啦。,我都有聽懂啦。
5611,我感覺真親切。,我覺得很親切。
5612,咱來加油一下。,我們來加油一下吧。
5613,恁爸有在厝無？,你爸在家嗎？
5614,這陣子攏做啥？,最近都在做什麼？
5615,請你再講一遍。,請你再說一遍。
5616,我會再考慮看看。,我會再想一想。
5617,免傷心，會過去。,別難過，會過去的。
5618,伊攏照顧咱全家。,他照顧我們全家。
